 경기도 안양시 동안구 관양동	1469-2	1469	0002	신라	월세	52.56	201705	11~20	        14,000	            10	2	1988	관양로												
 경기도 안양시 동안구 관양동	1469-2	1469	0002	신라	전세	52.56	201707	11~20	        12,000	             0	1	1988	관양로												
 경기도 안양시 동안구 관양동	1461-9	1461	0009	신태양	월세	52.37	201705	1~10	         2,000	            63	5	1984	관악대로388번길												
 경기도 안양시 동안구 관양동	1414-2	1414	0002	아리랑1차	월세	37.17	201706	1~10	         2,000	            50	4	1987	관평로358번길												
 경기도 안양시 동안구 관양동	1414-2	1414	0002	아리랑1차	전세	37.17	201707	21~31	        14,000	             0	4	1987	관평로358번길												
 경기도 안양시 동안구 관양동	1414-14	1414	0014	아리랑3차	월세	51.51	201705	11~20	         6,000	            35	1	1988	일동로126번길												
 경기도 안양시 동안구 관양동	1421-4	1421	0004	아리랑5차	전세	59.76	201705	11~20	        17,000	             0	4	1988	관악대로359번길												
 경기도 안양시 동안구 관양동	1510-1	1510	0001	인덕원마을(삼성)	전세	59.89	201705	1~10	        34,000	             0	24	1998	안양판교로												
 경기도 안양시 동안구 관양동	1510-1	1510	0001	인덕원마을(삼성)	전세	59.89	201705	1~10	        34,000	             0	12	1998	안양판교로												
 경기도 안양시 동안구 관양동	1510-1	1510	0001	인덕원마을(삼성)	전세	84.93	201705	1~10	        40,000	             0	13	1998	안양판교로												
 경기도 안양시 동안구 관양동	1510-1	1510	0001	인덕원마을(삼성)	전세	59.89	201705	11~20	        30,000	             0	10	1998	안양판교로												
 경기도 안양시 동안구 관양동	1510-1	1510	0001	인덕원마을(삼성)	전세	59.89	201705	11~20	        32,000	             0	25	1998	안양판교로												
 경기도 안양시 동안구 관양동	1510-1	1510	0001	인덕원마을(삼성)	전세	59.89	201705	11~20	        35,500	             0	8	1998	안양판교로												
 경기도 안양시 동안구 관양동	1510-1	1510	0001	인덕원마을(삼성)	전세	84.93	201705	21~31	        39,000	             0	25	1998	안양판교로												
 경기도 안양시 동안구 관양동	1510-1	1510	0001	인덕원마을(삼성)	전세	84.93	201705	21~31	        39,000	             0	7	1998	안양판교로												
 경기도 안양시 동안구 관양동	1510-1	1510	0001	인덕원마을(삼성)	월세	59.8	201705	21~31	         7,000	            70	7	1998	안양판교로												
 경기도 안양시 동안구 관양동	1510-1	1510	0001	인덕원마을(삼성)	월세	59.8	201705	21~31	         9,000	            80	14	1998	안양판교로												
 경기도 안양시 동안구 관양동	1510-1	1510	0001	인덕원마을(삼성)	전세	84.93	201705	21~31	        30,000	             0	25	1998	안양판교로												
 경기도 안양시 동안구 관양동	1510-1	1510	0001	인덕원마을(삼성)	전세	59.8	201706	11~20	        34,000	             0	25	1998	안양판교로												
 경기도 안양시 동안구 관양동	1510-1	1510	0001	인덕원마을(삼성)	전세	84.93	201706	11~20	        38,000	             0	3	1998	안양판교로												
 경기도 안양시 동안구 관양동	1510-1	1510	0001	인덕원마을(삼성)	전세	59.8	201706	11~20	        27,000	             0	8	1998	안양판교로												
 경기도 안양시 동안구 관양동	1510-1	1510	0001	인덕원마을(삼성)	전세	59.8	201706	21~30	        35,000	             0	3	1998	안양판교로												
 경기도 안양시 동안구 관양동	1510-1	1510	0001	인덕원마을(삼성)	전세	59.8	201706	21~30	        35,000	             0	24	1998	안양판교로												
 경기도 안양시 동안구 관양동	1510-1	1510	0001	인덕원마을(삼성)	전세	59.8	201707	1~10	        34,000	             0	16	1998	안양판교로												
 경기도 안양시 동안구 관양동	1510-1	1510	0001	인덕원마을(삼성)	전세	59.89	201707	1~10	        35,000	             0	4	1998	안양판교로												
 경기도 안양시 동안구 관양동	1510-1	1510	0001	인덕원마을(삼성)	월세	59.8	201707	11~20	        31,000	            10	19	1998	안양판교로												
 경기도 안양시 동안구 관양동	1510-1	1510	0001	인덕원마을(삼성)	전세	84.93	201707	11~20	        41,000	             0	6	1998	안양판교로												
 경기도 안양시 동안구 관양동	1510-1	1510	0001	인덕원마을(삼성)	전세	84.93	201707	21~31	        40,000	             0	23	1998	안양판교로												
 경기도 안양시 동안구 관양동	1510-1	1510	0001	인덕원마을(삼성)	전세	59.89	201707	21~31	        32,000	             0	7	1998	안양판교로												
 경기도 안양시 동안구 관양동	1488-39	1488	0039	창덕에버빌	전세	119.48	201706	21~30	        40,000	             0	8	2000	관악대로												
